service_date,origin_hub_id,destination_hub_id,final_service_units
04-04-2024,47,28,2265
04-04-2024,45,3,2676
04-04-2024,47,46,1775
04-04-2024,2,16,1515
04-04-2024,25,23,1116
04-04-2024,46,26,1710
04-04-2024,36,27,1240
04-04-2024,16,2,1235
04-04-2024,23,13,1100
04-04-2024,2,31,1924
04-04-2024,26,46,1500
04-04-2024,31,2,1376
04-04-2024,15,46,1068
04-04-2024,30,14,1692
04-04-2024,2,19,2055
04-04-2024,28,47,1755
04-04-2024,47,3,1845
04-04-2024,45,5,2500
04-04-2024,36,37,129
04-04-2024,46,47,1895
04-04-2024,5,45,1610
04-04-2024,46,20,1415
04-04-2024,3,47,1905
04-04-2024,20,46,1020
04-04-2024,19,2,1355
04-04-2024,27,36,1125
04-04-2024,14,30,1260
04-04-2024,45,39,1952
04-04-2024,39,45,1024
04-04-2024,36,41,2160
04-04-2024,2,21,1410
04-04-2024,8,47,1725
04-04-2024,47,6,1915
04-04-2024,41,36,1296
04-04-2024,2,1,1315
04-04-2024,37,36,124
04-04-2024,47,30,1220
04-04-2024,47,8,1735
04-04-2024,22,36,935
04-04-2024,6,47,1660
04-04-2024,46,33,1365
04-04-2024,45,44,1665
04-04-2024,33,46,960
04-04-2024,21,2,1410
04-04-2024,36,22,750
04-04-2024,2,14,1345
04-04-2024,1,2,1305
04-04-2024,17,23,1215
04-04-2024,4,29,850
04-04-2024,2,24,1380
04-04-2024,44,45,925
04-04-2024,47,10,1350
04-04-2024,38,36,735
04-04-2024,19,30,950
05-04-2024,45,46,5780
05-04-2024,46,45,4056
05-04-2024,45,47,6760
05-04-2024,47,45,5084
05-04-2024,46,9,6354
05-04-2024,9,46,3339
05-04-2024,46,48,5322
05-04-2024,48,46,2514
05-04-2024,45,9,5232
05-04-2024,9,45,2706
05-04-2024,47,5,5253
05-04-2024,5,47,3033
05-04-2024,46,44,3360
05-04-2024,46,35,3648
05-04-2024,45,28,5656
05-04-2024,35,46,1556
05-04-2024,44,46,1532
05-04-2024,2,40,3884
05-04-2024,11,36,1704
05-04-2024,19,32,2496
05-04-2024,36,11,2632
05-04-2024,28,45,1216
05-04-2024,2,30,2396
05-04-2024,40,2,2020
05-04-2024,30,2,1740
05-04-2024,32,19,1704
05-04-2024,12,36,1540
05-04-2024,47,43,4280
05-04-2024,13,23,1836
05-04-2024,36,7,1664
05-04-2024,43,47,2428
05-04-2024,7,36,1300
05-04-2024,36,12,1620
05-04-2024,46,18,2364
05-04-2024,18,46,1184
05-04-2024,45,48,2664
05-04-2024,45,42,3008
05-04-2024,23,25,2368
05-04-2024,48,45,1304
05-04-2024,42,45,1512
05-04-2024,2,47,2940
05-04-2024,3,45,1348
05-04-2024,46,15,2120
05-04-2024,45,34,3720
05-04-2024,47,2,2515
05-04-2024,34,45,1635
05-04-2024,47,28,2975
05-04-2024,45,3,3124
05-04-2024,47,46,2365
05-04-2024,2,16,2410
05-04-2024,25,23,1324
05-04-2024,46,26,1965
05-04-2024,36,27,1784
05-04-2024,16,2,1410
05-04-2024,23,13,2110
05-04-2024,2,31,3260
05-04-2024,26,46,1675
05-04-2024,31,2,1636
05-04-2024,15,46,1024
05-04-2024,30,14,2500
05-04-2024,2,19,3300
05-04-2024,28,47,1825
05-04-2024,47,3,2760
05-04-2024,45,5,3695
05-04-2024,36,37,198
05-04-2024,46,47,2095
05-04-2024,5,45,1370
05-04-2024,46,20,1730
05-04-2024,3,47,1205
05-04-2024,20,46,1095
05-04-2024,19,2,1560
05-04-2024,27,36,1220
05-04-2024,14,30,1380
05-04-2024,45,39,2436
05-04-2024,39,45,1204
05-04-2024,36,41,3056
05-04-2024,2,21,2690
05-04-2024,8,47,1350
05-04-2024,47,6,2555
05-04-2024,41,36,1712
05-04-2024,2,1,1900
05-04-2024,37,36,148
05-04-2024,47,30,1995
05-04-2024,47,8,2570
05-04-2024,22,36,1215
05-04-2024,6,47,1265
05-04-2024,46,33,1885
05-04-2024,45,44,2130
05-04-2024,33,46,1055
05-04-2024,21,2,1205
05-04-2024,36,22,1170
05-04-2024,2,14,2425
05-04-2024,1,2,1315
05-04-2024,17,23,1065
05-04-2024,4,29,1075
05-04-2024,2,24,2275
05-04-2024,44,45,1335
05-04-2024,47,10,1965
05-04-2024,38,36,870
05-04-2024,19,30,1175
06-04-2024,45,46,4492
06-04-2024,46,45,3140
06-04-2024,45,47,5724
06-04-2024,47,45,4592
06-04-2024,46,9,4512
06-04-2024,9,46,4452
06-04-2024,46,48,5208
06-04-2024,48,46,2562
06-04-2024,45,9,4656
06-04-2024,9,45,2499
06-04-2024,47,5,5808
06-04-2024,5,47,2889
06-04-2024,46,44,2912
06-04-2024,46,35,3300
06-04-2024,45,28,4600
06-04-2024,35,46,1848
06-04-2024,44,46,1396
06-04-2024,2,40,3860
06-04-2024,11,36,1720
06-04-2024,19,32,2836
06-04-2024,36,11,2380
06-04-2024,28,45,1792
06-04-2024,2,30,2848
06-04-2024,40,2,2732
06-04-2024,30,2,2328
06-04-2024,32,19,2028
06-04-2024,12,36,1980
06-04-2024,47,43,3660
06-04-2024,13,23,2100
06-04-2024,36,7,1608
06-04-2024,43,47,2372
06-04-2024,7,36,1576
06-04-2024,36,12,1580
06-04-2024,46,18,2096
06-04-2024,18,46,1332
06-04-2024,45,48,2744
06-04-2024,45,42,2552
06-04-2024,23,25,2352
06-04-2024,48,45,1552
06-04-2024,42,45,1624
06-04-2024,2,47,1840
06-04-2024,3,45,1388
06-04-2024,46,15,1848
06-04-2024,45,34,3150
06-04-2024,47,2,1835
06-04-2024,34,45,1375
06-04-2024,47,28,2675
06-04-2024,45,3,2668
06-04-2024,47,46,2215
06-04-2024,2,16,1630
06-04-2024,25,23,1968
06-04-2024,46,26,1970
06-04-2024,36,27,2220
06-04-2024,16,2,1525
06-04-2024,23,13,2255
06-04-2024,2,31,2332
06-04-2024,26,46,1880
06-04-2024,31,2,2156
06-04-2024,15,46,1336
06-04-2024,30,14,2052
06-04-2024,2,19,2660
06-04-2024,28,47,2040
06-04-2024,47,3,2225
06-04-2024,45,5,2785
06-04-2024,36,37,207
06-04-2024,46,47,1715
06-04-2024,5,45,1900
06-04-2024,46,20,1730
06-04-2024,3,47,1310
06-04-2024,20,46,1190
06-04-2024,19,2,2135
06-04-2024,27,36,1505
06-04-2024,14,30,1750
06-04-2024,45,39,2324
06-04-2024,39,45,1112
06-04-2024,36,41,3032
06-04-2024,2,21,2140
06-04-2024,8,47,1300
06-04-2024,47,6,2380
06-04-2024,41,36,2112
06-04-2024,2,1,1740
06-04-2024,37,36,122
06-04-2024,47,30,2265
06-04-2024,47,8,1990
06-04-2024,22,36,1275
06-04-2024,6,47,1265
06-04-2024,46,33,1550
06-04-2024,45,44,1755
06-04-2024,33,46,885
06-04-2024,21,2,1145
06-04-2024,36,22,1310
06-04-2024,2,14,2320
06-04-2024,1,2,1255
06-04-2024,17,23,1065
06-04-2024,4,29,1325
06-04-2024,2,24,1760
06-04-2024,44,45,1185
06-04-2024,47,10,2175
06-04-2024,38,36,1085
06-04-2024,19,30,1055
07-04-2024,45,46,4944
07-04-2024,46,45,4298
07-04-2024,45,47,3992
07-04-2024,47,45,3808
07-04-2024,46,9,4137
07-04-2024,9,46,6828
07-04-2024,46,48,4092
07-04-2024,48,46,5004
07-04-2024,45,9,3540
07-04-2024,9,45,3594
07-04-2024,47,5,3729
07-04-2024,5,47,3210
07-04-2024,46,44,2232
07-04-2024,46,35,2000
07-04-2024,45,28,2708
07-04-2024,35,46,4228
07-04-2024,44,46,3476
07-04-2024,2,40,3028
07-04-2024,11,36,2296
07-04-2024,19,32,2636
07-04-2024,36,11,2860
07-04-2024,28,45,2784
07-04-2024,2,30,2804
07-04-2024,40,2,2452
07-04-2024,30,2,2276
07-04-2024,32,19,2176
07-04-2024,12,36,2728
07-04-2024,47,43,2872
07-04-2024,13,23,2616
07-04-2024,36,7,1704
07-04-2024,43,47,1700
07-04-2024,7,36,1612
07-04-2024,36,12,1564
07-04-2024,46,18,1632
07-04-2024,18,46,1884
07-04-2024,45,48,1884
07-04-2024,45,42,1976
07-04-2024,23,25,2288
07-04-2024,48,45,1944
07-04-2024,42,45,2216
07-04-2024,2,47,1635
07-04-2024,3,45,1576
07-04-2024,46,15,1404
07-04-2024,45,34,2155
07-04-2024,47,2,1875
07-04-2024,34,45,2340
07-04-2024,47,28,1565
07-04-2024,45,3,1736
07-04-2024,47,46,1845
07-04-2024,2,16,1640
07-04-2024,25,23,1936
07-04-2024,46,26,1750
07-04-2024,36,27,2440
07-04-2024,16,2,1840
07-04-2024,23,13,1880
07-04-2024,2,31,1644
07-04-2024,26,46,1720
07-04-2024,31,2,2368
07-04-2024,15,46,1916
07-04-2024,30,14,1388
07-04-2024,2,19,2170
07-04-2024,28,47,2250
07-04-2024,47,3,1505
07-04-2024,45,5,2110
07-04-2024,36,37,339
07-04-2024,46,47,1420
07-04-2024,5,45,1680
07-04-2024,46,20,1575
07-04-2024,3,47,1260
07-04-2024,20,46,1695
07-04-2024,19,2,2100
07-04-2024,27,36,1405
07-04-2024,14,30,2045
07-04-2024,45,39,1592
07-04-2024,39,45,1940
07-04-2024,36,41,2496
07-04-2024,2,21,1700
07-04-2024,8,47,1820
07-04-2024,47,6,1450
07-04-2024,41,36,2532
07-04-2024,2,1,1685
07-04-2024,37,36,136
07-04-2024,47,30,1555
07-04-2024,47,8,1585
07-04-2024,22,36,1590
07-04-2024,6,47,1360
07-04-2024,46,33,1115
07-04-2024,45,44,1295
07-04-2024,33,46,2765
07-04-2024,21,2,1515
07-04-2024,36,22,1210
07-04-2024,2,14,1695
07-04-2024,1,2,1500
07-04-2024,17,23,1200
07-04-2024,4,29,865
07-04-2024,2,24,1540
07-04-2024,44,45,1365
07-04-2024,47,10,1450
07-04-2024,38,36,1425
07-04-2024,19,30,1410
08-04-2024,45,46,3960
08-04-2024,46,45,3254
08-04-2024,45,47,3570
08-04-2024,47,45,3080
08-04-2024,46,9,3984
08-04-2024,9,46,4443
08-04-2024,46,48,4329
08-04-2024,48,46,3399
08-04-2024,45,9,3366
08-04-2024,9,45,2709
08-04-2024,47,5,2838
08-04-2024,5,47,1620
08-04-2024,46,44,1944
08-04-2024,46,35,1968
08-04-2024,45,28,2748
08-04-2024,35,46,2400
08-04-2024,44,46,1736
08-04-2024,2,40,2988
08-04-2024,11,36,1492
08-04-2024,19,32,2416
08-04-2024,36,11,2536
08-04-2024,28,45,1616
08-04-2024,2,30,1904
08-04-2024,40,2,1400
08-04-2024,30,2,1452
08-04-2024,32,19,1960
08-04-2024,12,36,1640
08-04-2024,47,43,1912
08-04-2024,13,23,1912
08-04-2024,36,7,1268
08-04-2024,43,47,1004
08-04-2024,7,36,1300
08-04-2024,36,12,1012
08-04-2024,46,18,2068
08-04-2024,18,46,1392
08-04-2024,45,48,2036
08-04-2024,45,42,2596
08-04-2024,23,25,2388
08-04-2024,48,45,1468
08-04-2024,42,45,1456
08-04-2024,2,47,1355
08-04-2024,3,45,752
08-04-2024,46,15,1700
08-04-2024,45,34,2685
08-04-2024,47,2,1400
08-04-2024,34,45,1390
08-04-2024,47,28,1480
08-04-2024,45,3,2008
08-04-2024,47,46,1230
08-04-2024,2,16,1680
08-04-2024,25,23,1532
08-04-2024,46,26,1720
08-04-2024,36,27,2256
08-04-2024,16,2,1000
08-04-2024,23,13,1715
08-04-2024,2,31,1780
08-04-2024,26,46,1400
08-04-2024,31,2,2392
08-04-2024,15,46,1184
08-04-2024,30,14,1904
08-04-2024,2,19,1830
08-04-2024,28,47,1485
08-04-2024,47,3,1740
08-04-2024,45,5,1980
08-04-2024,36,37,255
08-04-2024,46,47,1245
08-04-2024,5,45,1005
08-04-2024,46,20,1545
08-04-2024,3,47,685
08-04-2024,20,46,1360
08-04-2024,19,2,1445
08-04-2024,27,36,1055
08-04-2024,14,30,1045
08-04-2024,45,39,1584
08-04-2024,39,45,2108
08-04-2024,36,41,2136
08-04-2024,2,21,2000
08-04-2024,8,47,730
08-04-2024,47,6,1725
08-04-2024,41,36,1944
08-04-2024,2,1,1535
08-04-2024,37,36,108
08-04-2024,47,30,1630
08-04-2024,47,8,1465
08-04-2024,22,36,1275
08-04-2024,6,47,675
08-04-2024,46,33,1120
08-04-2024,45,44,1510
08-04-2024,33,46,860
08-04-2024,21,2,680
08-04-2024,36,22,1275
08-04-2024,2,14,1590
08-04-2024,1,2,820
08-04-2024,17,23,1290
08-04-2024,4,29,900
08-04-2024,2,24,1440
08-04-2024,44,45,1070
08-04-2024,47,10,1680
08-04-2024,38,36,720
08-04-2024,19,30,1260
09-04-2024,45,46,2804
09-04-2024,46,45,4626
09-04-2024,45,47,3282
09-04-2024,47,45,3762
09-04-2024,46,9,4257
09-04-2024,9,46,3696
09-04-2024,46,48,4380
09-04-2024,48,46,3099
09-04-2024,45,9,2592
09-04-2024,9,45,3966
09-04-2024,47,5,2058
09-04-2024,5,47,2637
09-04-2024,46,44,2024
09-04-2024,46,35,2144
09-04-2024,45,28,1668
09-04-2024,35,46,1944
09-04-2024,44,46,1308
09-04-2024,2,40,2380
09-04-2024,11,36,904
09-04-2024,19,32,1796
09-04-2024,36,11,2736
09-04-2024,28,45,2016
09-04-2024,2,30,1668
09-04-2024,40,2,2116
09-04-2024,30,2,1452
09-04-2024,32,19,1436
09-04-2024,12,36,1216
09-04-2024,47,43,1232
09-04-2024,13,23,1508
09-04-2024,36,7,1160
09-04-2024,43,47,1432
09-04-2024,7,36,1112
09-04-2024,36,12,1008
09-04-2024,46,18,1900
09-04-2024,18,46,1220
09-04-2024,45,48,1672
09-04-2024,45,42,1848
09-04-2024,23,25,3128
09-04-2024,48,45,2036
09-04-2024,42,45,1984
09-04-2024,2,47,1650
09-04-2024,3,45,1884
09-04-2024,46,15,1708
09-04-2024,45,34,1775
09-04-2024,47,2,1410
09-04-2024,34,45,1920
09-04-2024,47,28,1285
09-04-2024,45,3,1280
09-04-2024,47,46,1070
09-04-2024,2,16,1255
09-04-2024,25,23,1340
09-04-2024,46,26,1795
09-04-2024,36,27,1932
09-04-2024,16,2,2440
09-04-2024,23,13,1290
09-04-2024,2,31,1684
09-04-2024,26,46,1305
09-04-2024,31,2,2552
09-04-2024,15,46,1020
09-04-2024,30,14,1088
09-04-2024,2,19,2060
09-04-2024,28,47,1235
09-04-2024,47,3,1120
09-04-2024,45,5,1225
09-04-2024,36,37,285
09-04-2024,46,47,1230
09-04-2024,5,45,1685
09-04-2024,46,20,1430
09-04-2024,3,47,1060
09-04-2024,20,46,1105
09-04-2024,19,2,1745
09-04-2024,27,36,765
09-04-2024,14,30,2210
09-04-2024,45,39,1080
09-04-2024,39,45,2200
09-04-2024,36,41,2424
09-04-2024,2,21,1280
09-04-2024,8,47,1780
09-04-2024,47,6,975
09-04-2024,41,36,1700
09-04-2024,2,1,1180
09-04-2024,37,36,46
09-04-2024,47,30,1260
09-04-2024,47,8,1200
09-04-2024,22,36,875
09-04-2024,6,47,1510
09-04-2024,46,33,1120
09-04-2024,45,44,1210
09-04-2024,33,46,950
09-04-2024,21,2,2045
09-04-2024,36,22,825
09-04-2024,2,14,1180
09-04-2024,1,2,1530
09-04-2024,17,23,1010
09-04-2024,4,29,955
09-04-2024,2,24,1120
09-04-2024,44,45,1375
09-04-2024,47,10,915
09-04-2024,38,36,470
09-04-2024,19,30,1160
10-04-2024,45,46,3564
10-04-2024,46,45,4336
10-04-2024,45,47,4400
10-04-2024,47,45,4130
10-04-2024,46,9,6480
10-04-2024,9,46,3639
10-04-2024,46,48,5799
10-04-2024,48,46,2901
10-04-2024,45,9,3837
10-04-2024,9,45,2685
10-04-2024,47,5,2946
10-04-2024,5,47,2694
10-04-2024,46,44,3196
10-04-2024,46,35,3964
10-04-2024,45,28,2624
10-04-2024,35,46,1532
10-04-2024,44,46,1384
10-04-2024,2,40,2908
10-04-2024,11,36,1248
10-04-2024,19,32,2216
10-04-2024,36,11,2640
10-04-2024,28,45,2100
10-04-2024,2,30,1712
10-04-2024,40,2,2048
10-04-2024,30,2,1520
10-04-2024,32,19,1752
10-04-2024,12,36,1240
10-04-2024,47,43,2224
10-04-2024,13,23,1632
10-04-2024,36,7,2344
10-04-2024,43,47,1976
10-04-2024,7,36,1336
10-04-2024,36,12,1704
10-04-2024,46,18,2408
10-04-2024,18,46,1168
10-04-2024,45,48,2196
10-04-2024,45,42,2096
10-04-2024,23,25,4124
10-04-2024,48,45,1716
10-04-2024,42,45,1512
10-04-2024,2,47,1855
10-04-2024,3,45,1936
10-04-2024,46,15,2420
10-04-2024,45,34,3435
10-04-2024,47,2,2020
10-04-2024,34,45,1540
10-04-2024,47,28,2815
10-04-2024,45,3,1972
10-04-2024,47,46,1760
10-04-2024,2,16,1625
10-04-2024,25,23,1588
10-04-2024,46,26,2030
10-04-2024,36,27,2032
10-04-2024,16,2,1405
10-04-2024,23,13,1865
10-04-2024,2,31,3552
10-04-2024,26,46,1520
10-04-2024,31,2,1932
10-04-2024,15,46,920
10-04-2024,30,14,1768
10-04-2024,2,19,2760
10-04-2024,28,47,1645
10-04-2024,47,3,1670
10-04-2024,45,5,2225
10-04-2024,36,37,174
10-04-2024,46,47,1405
10-04-2024,5,45,1650
10-04-2024,46,20,2005
10-04-2024,3,47,1550
10-04-2024,20,46,1180
10-04-2024,19,2,1420
10-04-2024,27,36,970
10-04-2024,14,30,1700
10-04-2024,45,39,2204
10-04-2024,39,45,1328
10-04-2024,36,41,5644
10-04-2024,2,21,1465
10-04-2024,8,47,1515
10-04-2024,47,6,1435
10-04-2024,41,36,2212
10-04-2024,2,1,1595
10-04-2024,37,36,46
10-04-2024,47,30,1290
10-04-2024,47,8,1470
10-04-2024,22,36,1205
10-04-2024,6,47,1585
10-04-2024,46,33,1805
10-04-2024,45,44,1455
10-04-2024,33,46,900
10-04-2024,21,2,1540
10-04-2024,36,22,1145
10-04-2024,2,14,1530
10-04-2024,1,2,1235
10-04-2024,17,23,1040
10-04-2024,4,29,2195
10-04-2024,2,24,1300
10-04-2024,44,45,1280
10-04-2024,47,10,1515
10-04-2024,38,36,645
10-04-2024,19,30,1095
11-04-2024,45,46,3810
11-04-2024,46,45,2988
11-04-2024,45,47,3830
11-04-2024,47,45,3678
11-04-2024,46,9,4878
11-04-2024,9,46,3441
11-04-2024,46,48,3936
11-04-2024,48,46,3051
11-04-2024,45,9,3162
11-04-2024,9,45,2697
11-04-2024,47,5,2610
11-04-2024,5,47,2784
11-04-2024,46,44,2112
11-04-2024,46,35,2376
11-04-2024,45,28,2292
11-04-2024,35,46,1752
11-04-2024,44,46,1392
11-04-2024,2,40,2280
11-04-2024,11,36,944
11-04-2024,19,32,2064
11-04-2024,36,11,1964
11-04-2024,28,45,1788
11-04-2024,2,30,2284
11-04-2024,40,2,1920
11-04-2024,30,2,1720
11-04-2024,32,19,1580
11-04-2024,12,36,1308
11-04-2024,47,43,2028
11-04-2024,13,23,1192
11-04-2024,36,7,1996
11-04-2024,43,47,1800
11-04-2024,7,36,1224
11-04-2024,36,12,1208
11-04-2024,46,18,1444
11-04-2024,18,46,1220
11-04-2024,45,48,1644
11-04-2024,45,42,2220
11-04-2024,23,25,2128
11-04-2024,48,45,1484
11-04-2024,42,45,1872
11-04-2024,2,47,1545
11-04-2024,3,45,1540
11-04-2024,46,15,1428
11-04-2024,45,34,1910
11-04-2024,47,2,1435
11-04-2024,34,45,1410
11-04-2024,47,28,2015
11-04-2024,45,3,1608
11-04-2024,47,46,1335
11-04-2024,2,16,1365
11-04-2024,25,23,1444
11-04-2024,46,26,1615
11-04-2024,36,27,1808
11-04-2024,16,2,1315
11-04-2024,23,13,1725
11-04-2024,2,31,1900
11-04-2024,26,46,1435
11-04-2024,31,2,1704
11-04-2024,15,46,1488
11-04-2024,30,14,1280
11-04-2024,2,19,2220
11-04-2024,28,47,1755
11-04-2024,47,3,1175
11-04-2024,45,5,1765
11-04-2024,36,37,249
11-04-2024,46,47,1060
11-04-2024,5,45,1605
11-04-2024,46,20,1505
11-04-2024,3,47,1535
11-04-2024,20,46,1570
11-04-2024,19,2,1165
11-04-2024,27,36,815
11-04-2024,14,30,2000
11-04-2024,45,39,2064
11-04-2024,39,45,1552
11-04-2024,36,41,3068
11-04-2024,2,21,1190
11-04-2024,8,47,1695
11-04-2024,47,6,1055
11-04-2024,41,36,1856
11-04-2024,2,1,1435
11-04-2024,37,36,58
11-04-2024,47,30,1615
11-04-2024,47,8,935
11-04-2024,22,36,1080
11-04-2024,6,47,1770
11-04-2024,46,33,975
11-04-2024,45,44,1225
11-04-2024,33,46,775
11-04-2024,21,2,1425
11-04-2024,36,22,1100
11-04-2024,2,14,1160
11-04-2024,1,2,985
11-04-2024,17,23,715
11-04-2024,4,29,1995
11-04-2024,2,24,1020
11-04-2024,44,45,1050
11-04-2024,47,10,915
11-04-2024,38,36,450
11-04-2024,19,30,1470
12-04-2024,45,46,4852
12-04-2024,46,45,3486
12-04-2024,45,47,4706
12-04-2024,47,45,3596
12-04-2024,46,9,5754
12-04-2024,9,46,4065
12-04-2024,46,48,4371
12-04-2024,48,46,3480
12-04-2024,45,9,4707
12-04-2024,9,45,2973
12-04-2024,47,5,3132
12-04-2024,5,47,2691
12-04-2024,46,44,2976
12-04-2024,46,35,3192
12-04-2024,45,28,4204
12-04-2024,35,46,1988
12-04-2024,44,46,1368
12-04-2024,2,40,3340
12-04-2024,11,36,1448
12-04-2024,19,32,2612
12-04-2024,36,11,2520
12-04-2024,28,45,1504
12-04-2024,2,30,2764
12-04-2024,40,2,1844
12-04-2024,30,2,2116
12-04-2024,32,19,1548
12-04-2024,12,36,1568
12-04-2024,47,43,2436
12-04-2024,13,23,1504
12-04-2024,36,7,2184
12-04-2024,43,47,2432
12-04-2024,7,36,1508
12-04-2024,36,12,1788
12-04-2024,46,18,1748
12-04-2024,18,46,1376
12-04-2024,45,48,2316
12-04-2024,45,42,2552
12-04-2024,23,25,2180
12-04-2024,48,45,1648
12-04-2024,42,45,2128
12-04-2024,2,47,2140
12-04-2024,3,45,1560
12-04-2024,46,15,1868
12-04-2024,45,34,3260
12-04-2024,47,2,1785
12-04-2024,34,45,2120
12-04-2024,47,28,1915
12-04-2024,45,3,1420
12-04-2024,47,46,1740
12-04-2024,2,16,1635
12-04-2024,25,23,1656
12-04-2024,46,26,2080
12-04-2024,36,27,2140
12-04-2024,16,2,1425
12-04-2024,23,13,1775
12-04-2024,2,31,2016
12-04-2024,26,46,1840
12-04-2024,31,2,2080
12-04-2024,15,46,1124
12-04-2024,30,14,2264
12-04-2024,2,19,2815
12-04-2024,28,47,1590
12-04-2024,47,3,1435
12-04-2024,45,5,1965
12-04-2024,36,37,294
12-04-2024,46,47,1400
12-04-2024,5,45,1455
12-04-2024,46,20,1970
12-04-2024,3,47,1470
12-04-2024,20,46,1680
12-04-2024,19,2,1585
12-04-2024,27,36,1020
12-04-2024,14,30,1670
12-04-2024,45,39,1776
12-04-2024,39,45,1252
12-04-2024,36,41,3256
12-04-2024,2,21,1680
12-04-2024,8,47,1675
12-04-2024,47,6,1465
12-04-2024,41,36,2864
12-04-2024,2,1,1655
12-04-2024,37,36,102
12-04-2024,47,30,1570
12-04-2024,47,8,1405
12-04-2024,22,36,1385
12-04-2024,6,47,1400
12-04-2024,46,33,1715
12-04-2024,45,44,1720
12-04-2024,33,46,1100
12-04-2024,21,2,1190
12-04-2024,36,22,1290
12-04-2024,2,14,1675
12-04-2024,1,2,1345
12-04-2024,17,23,1260
12-04-2024,4,29,1490
12-04-2024,2,24,1650
12-04-2024,44,45,1130
12-04-2024,47,10,1255
12-04-2024,38,36,885
12-04-2024,19,30,1075
13-04-2024,45,46,4458
13-04-2024,46,45,3582
13-04-2024,45,47,4518
13-04-2024,47,45,5384
13-04-2024,46,9,4017
13-04-2024,9,46,5094
13-04-2024,46,48,4248
13-04-2024,48,46,4035
13-04-2024,45,9,2844
13-04-2024,9,45,3213
13-04-2024,47,5,2892
13-04-2024,5,47,3576
13-04-2024,46,44,2408
13-04-2024,46,35,2976
13-04-2024,45,28,2708
13-04-2024,35,46,2476
13-04-2024,44,46,2016
13-04-2024,2,40,3252
13-04-2024,11,36,1840
13-04-2024,19,32,3100
13-04-2024,36,11,2648
13-04-2024,28,45,2572
13-04-2024,2,30,3000
13-04-2024,40,2,2928
13-04-2024,30,2,2472
13-04-2024,32,19,1808
13-04-2024,12,36,1680
13-04-2024,47,43,1780
13-04-2024,13,23,2124
13-04-2024,36,7,1640
13-04-2024,43,47,3328
13-04-2024,7,36,1764
13-04-2024,36,12,1804
13-04-2024,46,18,1904
13-04-2024,18,46,2204
13-04-2024,45,48,1840
13-04-2024,45,42,1732
13-04-2024,23,25,1852
13-04-2024,48,45,2464
13-04-2024,42,45,2408
13-04-2024,2,47,1855
13-04-2024,3,45,2208
13-04-2024,46,15,2052
13-04-2024,45,34,1965
13-04-2024,47,2,1815
13-04-2024,34,45,2915
13-04-2024,47,28,1625
13-04-2024,45,3,1400
13-04-2024,47,46,1730
13-04-2024,2,16,1355
13-04-2024,25,23,2992
13-04-2024,46,26,1895
13-04-2024,36,27,2540
13-04-2024,16,2,1830
13-04-2024,23,13,2450
13-04-2024,2,31,1500
13-04-2024,26,46,2085
13-04-2024,31,2,3108
13-04-2024,15,46,1752
13-04-2024,30,14,1444
13-04-2024,2,19,2795
13-04-2024,28,47,2820
13-04-2024,47,3,1485
13-04-2024,45,5,1940
13-04-2024,36,37,291
13-04-2024,46,47,1525
13-04-2024,5,45,2595
13-04-2024,46,20,1840
13-04-2024,3,47,2100
13-04-2024,20,46,1615
13-04-2024,19,2,2760
13-04-2024,27,36,1525
13-04-2024,14,30,2480
13-04-2024,45,39,1368
13-04-2024,39,45,1916
13-04-2024,36,41,2500
13-04-2024,2,21,1695
13-04-2024,8,47,2360
13-04-2024,47,6,1205
13-04-2024,41,36,4432
13-04-2024,2,1,1470
13-04-2024,37,36,98
13-04-2024,47,30,2100
13-04-2024,47,8,1170
13-04-2024,22,36,1665
13-04-2024,6,47,1945
13-04-2024,46,33,1240
13-04-2024,45,44,1605
13-04-2024,33,46,1225
13-04-2024,21,2,1730
13-04-2024,36,22,1015
13-04-2024,2,14,1625
13-04-2024,1,2,1615
13-04-2024,17,23,1280
13-04-2024,4,29,1105
13-04-2024,2,24,1510
13-04-2024,44,45,1360
13-04-2024,47,10,960
13-04-2024,38,36,1170
13-04-2024,19,30,1690
14-04-2024,45,46,6510
14-04-2024,46,45,6768
14-04-2024,45,47,6166
14-04-2024,47,45,7550
14-04-2024,46,9,5124
14-04-2024,9,46,7947
14-04-2024,46,48,3759
14-04-2024,48,46,6915
14-04-2024,45,9,3381
14-04-2024,9,45,6231
14-04-2024,47,5,3444
14-04-2024,5,47,6072
14-04-2024,46,44,2560
14-04-2024,46,35,2404
14-04-2024,45,28,2344
14-04-2024,35,46,5704
14-04-2024,44,46,5152
14-04-2024,2,40,3092
14-04-2024,11,36,3716
14-04-2024,19,32,3192
14-04-2024,36,11,2696
14-04-2024,28,45,5528
14-04-2024,2,30,3856
14-04-2024,40,2,3420
14-04-2024,30,2,3484
14-04-2024,32,19,2384
14-04-2024,12,36,3424
14-04-2024,47,43,2704
14-04-2024,13,23,2696
14-04-2024,36,7,1760
14-04-2024,43,47,4552
14-04-2024,7,36,2568
14-04-2024,36,12,2044
14-04-2024,46,18,1684
14-04-2024,18,46,3212
14-04-2024,45,48,1728
14-04-2024,45,42,2152
14-04-2024,23,25,2116
14-04-2024,48,45,3012
14-04-2024,42,45,3740
14-04-2024,2,47,2850
14-04-2024,3,45,3228
14-04-2024,46,15,1624
14-04-2024,45,34,1830
14-04-2024,47,2,2740
14-04-2024,34,45,5245
14-04-2024,47,28,1510
14-04-2024,45,3,1276
